Fund Name,Date,NAV
HDFC Mid Cap Fund (G),06-03-2019,53.176
HDFC Mid Cap Fund (G),07-03-2019,53.091
HDFC Mid Cap Fund (G),08-03-2019,52.933
HDFC Mid Cap Fund (G),11-03-2019,53.819
HDFC Mid Cap Fund (G),12-03-2019,54.371
HDFC Mid Cap Fund (G),13-03-2019,54.232
HDFC Mid Cap Fund (G),14-03-2019,54.203
HDFC Mid Cap Fund (G),15-03-2019,54.645
HDFC Mid Cap Fund (G),18-03-2019,54.526
HDFC Mid Cap Fund (G),19-03-2019,54.783
HDFC Mid Cap Fund (G),20-03-2019,54.664
HDFC Mid Cap Fund (G),22-03-2019,54.336
HDFC Mid Cap Fund (G),25-03-2019,54.098
HDFC Mid Cap Fund (G),26-03-2019,54.698
HDFC Mid Cap Fund (G),27-03-2019,55.221
HDFC Mid Cap Fund (G),28-03-2019,55.693
HDFC Mid Cap Fund (G),29-03-2019,56.284
HDFC Mid Cap Fund (G),01-04-2019,56.362
HDFC Mid Cap Fund (G),02-04-2019,56.352
HDFC Mid Cap Fund (G),03-04-2019,55.847
HDFC Mid Cap Fund (G),04-04-2019,55.78
HDFC Mid Cap Fund (G),05-04-2019,56.015
HDFC Mid Cap Fund (G),08-04-2019,55.693
HDFC Mid Cap Fund (G),09-04-2019,55.638
HDFC Mid Cap Fund (G),10-04-2019,55.728
HDFC Mid Cap Fund (G),11-04-2019,55.597
HDFC Mid Cap Fund (G),12-04-2019,55.529
HDFC Mid Cap Fund (G),15-04-2019,55.721
HDFC Mid Cap Fund (G),16-04-2019,55.795
HDFC Mid Cap Fund (G),18-04-2019,55.531
HDFC Mid Cap Fund (G),22-04-2019,54.892
HDFC Mid Cap Fund (G),23-04-2019,55.007
HDFC Mid Cap Fund (G),24-04-2019,55.135
HDFC Mid Cap Fund (G),25-04-2019,54.874
HDFC Mid Cap Fund (G),26-04-2019,54.831
HDFC Mid Cap Fund (G),30-04-2019,54.506
HDFC Mid Cap Fund (G),02-05-2019,53.959
HDFC Mid Cap Fund (G),03-05-2019,53.933
HDFC Mid Cap Fund (G),06-05-2019,53.612
HDFC Mid Cap Fund (G),07-05-2019,53.397
HDFC Mid Cap Fund (G),08-05-2019,52.866
HDFC Mid Cap Fund (G),09-05-2019,52.839
HDFC Mid Cap Fund (G),10-05-2019,52.959
HDFC Mid Cap Fund (G),13-05-2019,52.043
HDFC Mid Cap Fund (G),14-05-2019,52.186
HDFC Mid Cap Fund (G),15-05-2019,51.784
HDFC Mid Cap Fund (G),16-05-2019,51.872
HDFC Mid Cap Fund (G),17-05-2019,52.22
HDFC Mid Cap Fund (G),20-05-2019,53.549
HDFC Mid Cap Fund (G),21-05-2019,53.451
HDFC Mid Cap Fund (G),22-05-2019,53.457
HDFC Mid Cap Fund (G),23-05-2019,53.533
HDFC Mid Cap Fund (G),24-05-2019,54.51
HDFC Mid Cap Fund (G),27-05-2019,55.211
HDFC Mid Cap Fund (G),28-05-2019,55.231
HDFC Mid Cap Fund (G),29-05-2019,54.827
HDFC Mid Cap Fund (G),30-05-2019,55.162
HDFC Mid Cap Fund (G),31-05-2019,55.321
HDFC Mid Cap Fund (G),03-06-2019,55.514
HDFC Mid Cap Fund (G),04-06-2019,55.408
HDFC Mid Cap Fund (G),06-06-2019,54.61
HDFC Mid Cap Fund (G),07-06-2019,54.656
HDFC Mid Cap Fund (G),10-06-2019,54.631
HDFC Mid Cap Fund (G),11-06-2019,54.908
HDFC Mid Cap Fund (G),12-06-2019,54.528
HDFC Mid Cap Fund (G),13-06-2019,54.176
HDFC Mid Cap Fund (G),14-06-2019,53.88
HDFC Mid Cap Fund (G),17-06-2019,53.472
HDFC Mid Cap Fund (G),18-06-2019,53.488
HDFC Mid Cap Fund (G),19-06-2019,53.224
HDFC Mid Cap Fund (G),20-06-2019,53.675
HDFC Mid Cap Fund (G),21-06-2019,53.647
HDFC Mid Cap Fund (G),24-06-2019,53.524
HDFC Mid Cap Fund (G),25-06-2019,53.917
HDFC Mid Cap Fund (G),26-06-2019,54.217
HDFC Mid Cap Fund (G),27-06-2019,54.325
HDFC Mid Cap Fund (G),28-06-2019,54.312
HDFC Mid Cap Fund (G),01-07-2019,54.49
HDFC Mid Cap Fund (G),02-07-2019,54.457
HDFC Mid Cap Fund (G),03-07-2019,54.452
HDFC Mid Cap Fund (G),04-07-2019,54.353
HDFC Mid Cap Fund (G),05-07-2019,53.734
HDFC Mid Cap Fund (G),08-07-2019,52.754
HDFC Mid Cap Fund (G),09-07-2019,52.658
HDFC Mid Cap Fund (G),10-07-2019,52.404
HDFC Mid Cap Fund (G),11-07-2019,52.662
HDFC Mid Cap Fund (G),12-07-2019,52.979
HDFC Mid Cap Fund (G),15-07-2019,52.532
HDFC Mid Cap Fund (G),16-07-2019,52.713
HDFC Mid Cap Fund (G),17-07-2019,52.601
HDFC Mid Cap Fund (G),18-07-2019,52.155
HDFC Mid Cap Fund (G),19-07-2019,51.131
HDFC Mid Cap Fund (G),22-07-2019,50.783
HDFC Mid Cap Fund (G),23-07-2019,50.779
HDFC Mid Cap Fund (G),24-07-2019,50.416
HDFC Mid Cap Fund (G),25-07-2019,50.507
HDFC Mid Cap Fund (G),26-07-2019,50.419
HDFC Mid Cap Fund (G),29-07-2019,49.976
HDFC Mid Cap Fund (G),30-07-2019,49.379
HDFC Mid Cap Fund (G),31-07-2019,49.842
HDFC Mid Cap Fund (G),01-08-2019,49.576
HDFC Mid Cap Fund (G),02-08-2019,49.605
HDFC Mid Cap Fund (G),05-08-2019,48.949
HDFC Mid Cap Fund (G),06-08-2019,49.557
HDFC Mid Cap Fund (G),07-08-2019,49.473
HDFC Mid Cap Fund (G),08-08-2019,49.911
HDFC Mid Cap Fund (G),09-08-2019,50.092
HDFC Mid Cap Fund (G),13-08-2019,49.297
HDFC Mid Cap Fund (G),14-08-2019,49.501
HDFC Mid Cap Fund (G),16-08-2019,49.348
HDFC Mid Cap Fund (G),19-08-2019,49.554
HDFC Mid Cap Fund (G),20-08-2019,49.342
HDFC Mid Cap Fund (G),21-08-2019,48.727
HDFC Mid Cap Fund (G),22-08-2019,48.251
HDFC Mid Cap Fund (G),23-08-2019,48.677
HDFC Mid Cap Fund (G),26-08-2019,49.33
HDFC Mid Cap Fund (G),27-08-2019,49.68
HDFC Mid Cap Fund (G),28-08-2019,49.293
HDFC Mid Cap Fund (G),29-08-2019,49.146
HDFC Mid Cap Fund (G),30-08-2019,49.527
HDFC Mid Cap Fund (G),03-09-2019,48.907
HDFC Mid Cap Fund (G),04-09-2019,48.92
HDFC Mid Cap Fund (G),05-09-2019,49.124
HDFC Mid Cap Fund (G),06-09-2019,49.523
HDFC Mid Cap Fund (G),09-09-2019,49.749
HDFC Mid Cap Fund (G),11-09-2019,50.027
HDFC Mid Cap Fund (G),12-09-2019,50.017
HDFC Mid Cap Fund (G),13-09-2019,50.178
HDFC Mid Cap Fund (G),16-09-2019,50.049
HDFC Mid Cap Fund (G),17-09-2019,49.227
HDFC Mid Cap Fund (G),18-09-2019,49.494
HDFC Mid Cap Fund (G),19-09-2019,48.918
HDFC Mid Cap Fund (G),20-09-2019,51.458
HDFC Mid Cap Fund (G),23-09-2019,52.711
HDFC Mid Cap Fund (G),24-09-2019,52.71
HDFC Mid Cap Fund (G),25-09-2019,52.077
HDFC Mid Cap Fund (G),26-09-2019,52.374
HDFC Mid Cap Fund (G),27-09-2019,52.118
HDFC Mid Cap Fund (G),30-09-2019,51.641
HDFC Mid Cap Fund (G),01-10-2019,50.617
HDFC Mid Cap Fund (G),03-10-2019,50.513
HDFC Mid Cap Fund (G),04-10-2019,50.166
HDFC Mid Cap Fund (G),07-10-2019,49.952
HDFC Mid Cap Fund (G),09-10-2019,50.345
HDFC Mid Cap Fund (G),10-10-2019,49.918
HDFC Mid Cap Fund (G),11-10-2019,49.956
HDFC Mid Cap Fund (G),14-10-2019,50.188
HDFC Mid Cap Fund (G),15-10-2019,50.172
HDFC Mid Cap Fund (G),16-10-2019,50.146
HDFC Mid Cap Fund (G),22-10-2019,51.737
HDFC Mid Cap Fund (G),23-10-2019,51.779
HDFC Mid Cap Fund (G),24-10-2019,51.641
HDFC Mid Cap Fund (G),25-10-2019,51.502
HDFC Mid Cap Fund (G),29-10-2019,52.28
HDFC Mid Cap Fund (G),30-10-2019,52.318
HDFC Mid Cap Fund (G),31-10-2019,52.809
HDFC Mid Cap Fund (G),01-11-2019,53.019
HDFC Mid Cap Fund (G),04-11-2019,52.894
HDFC Mid Cap Fund (G),05-11-2019,52.4
HDFC Mid Cap Fund (G),06-11-2019,52.103
HDFC Mid Cap Fund (G),07-11-2019,52.453
HDFC Mid Cap Fund (G),08-11-2019,52.244
HDFC Mid Cap Fund (G),11-11-2019,52.361
HDFC Mid Cap Fund (G),13-11-2019,52.107
HDFC Mid Cap Fund (G),14-11-2019,52.247
HDFC Mid Cap Fund (G),15-11-2019,52.711
HDFC Mid Cap Fund (G),18-11-2019,52.998
HDFC Mid Cap Fund (G),19-11-2019,53.004
HDFC Mid Cap Fund (G),20-11-2019,53.128
HDFC Mid Cap Fund (G),21-11-2019,52.825
HDFC Mid Cap Fund (G),22-11-2019,52.808
HDFC Mid Cap Fund (G),25-11-2019,53.13
HDFC Mid Cap Fund (G),26-11-2019,52.676
HDFC Mid Cap Fund (G),27-11-2019,52.97
HDFC Mid Cap Fund (G),28-11-2019,53.432
HDFC Mid Cap Fund (G),29-11-2019,53.442
HDFC Mid Cap Fund (G),02-12-2019,53.205
HDFC Mid Cap Fund (G),03-12-2019,52.907
HDFC Mid Cap Fund (G),04-12-2019,53.073
HDFC Mid Cap Fund (G),05-12-2019,53.091
HDFC Mid Cap Fund (G),06-12-2019,52.51
HDFC Mid Cap Fund (G),09-12-2019,52.469
HDFC Mid Cap Fund (G),10-12-2019,51.985
HDFC Mid Cap Fund (G),11-12-2019,52.195
HDFC Mid Cap Fund (G),12-12-2019,52.556
HDFC Mid Cap Fund (G),13-12-2019,52.926
HDFC Mid Cap Fund (G),16-12-2019,52.713
HDFC Mid Cap Fund (G),17-12-2019,52.811
HDFC Mid Cap Fund (G),18-12-2019,52.705
HDFC Mid Cap Fund (G),19-12-2019,52.702
HDFC Mid Cap Fund (G),20-12-2019,52.671
HDFC Mid Cap Fund (G),23-12-2019,52.669
HDFC Mid Cap Fund (G),24-12-2019,52.75
HDFC Mid Cap Fund (G),26-12-2019,52.932
HDFC Mid Cap Fund (G),27-12-2019,53.49
HDFC Mid Cap Fund (G),30-12-2019,53.621
HDFC Mid Cap Fund (G),31-12-2019,53.599
HDFC Mid Cap Fund (G),01-01-2020,53.642
HDFC Mid Cap Fund (G),02-01-2020,54.223
HDFC Mid Cap Fund (G),03-01-2020,54.055
HDFC Mid Cap Fund (G),06-01-2020,53.114
HDFC Mid Cap Fund (G),07-01-2020,53.393
HDFC Mid Cap Fund (G),08-01-2020,53.317
HDFC Mid Cap Fund (G),09-01-2020,54.136
HDFC Mid Cap Fund (G),10-01-2020,54.235
HDFC Mid Cap Fund (G),13-01-2020,54.501
HDFC Mid Cap Fund (G),14-01-2020,54.892
HDFC Mid Cap Fund (G),15-01-2020,55.345
HDFC Mid Cap Fund (G),16-01-2020,55.761
HDFC Mid Cap Fund (G),17-01-2020,56.212
HDFC Mid Cap Fund (G),20-01-2020,55.816
HDFC Mid Cap Fund (G),21-01-2020,55.834
HDFC Mid Cap Fund (G),22-01-2020,55.686
HDFC Mid Cap Fund (G),23-01-2020,56.056
HDFC Mid Cap Fund (G),24-01-2020,56.301
HDFC Mid Cap Fund (G),27-01-2020,56.314
HDFC Mid Cap Fund (G),28-01-2020,56.322
HDFC Mid Cap Fund (G),29-01-2020,56.531
HDFC Mid Cap Fund (G),30-01-2020,56.325
HDFC Mid Cap Fund (G),31-01-2020,56.125
HDFC Mid Cap Fund (G),03-02-2020,55.105
HDFC Mid Cap Fund (G),04-02-2020,55.628
HDFC Mid Cap Fund (G),05-02-2020,56.043
HDFC Mid Cap Fund (G),06-02-2020,56.235
HDFC Mid Cap Fund (G),07-02-2020,56.762
HDFC Mid Cap Fund (G),10-02-2020,56.464
HDFC Mid Cap Fund (G),11-02-2020,56.391
HDFC Mid Cap Fund (G),12-02-2020,56.405
HDFC Mid Cap Fund (G),13-02-2020,56.436
HDFC Mid Cap Fund (G),14-02-2020,56.451
HDFC Mid Cap Fund (G),17-02-2020,56.143
HDFC Mid Cap Fund (G),18-02-2020,55.903
HDFC Mid Cap Fund (G),19-02-2020,56.783
HDFC Mid Cap Fund (G),20-02-2020,57.434
HDFC Mid Cap Fund (G),24-02-2020,56.662
HDFC Mid Cap Fund (G),25-02-2020,56.371
HDFC Mid Cap Fund (G),26-02-2020,55.838
HDFC Mid Cap Fund (G),27-02-2020,55.527
HDFC Mid Cap Fund (G),28-02-2020,54.06
HDFC Mid Cap Fund (G),02-03-2020,53.724
HDFC Mid Cap Fund (G),03-03-2020,54.46
HDFC Mid Cap Fund (G),04-03-2020,53.529
HDFC Mid Cap Fund (G),05-03-2020,53.641
HDFC Mid Cap Fund (G),06-03-2020,52.585
HDFC Mid Cap Fund (G),09-03-2020,50.796
HDFC Mid Cap Fund (G),11-03-2020,50.405
HDFC Mid Cap Fund (G),12-03-2020,46.857
HDFC Mid Cap Fund (G),13-03-2020,47.824
HDFC Mid Cap Fund (G),16-03-2020,45.165
HDFC Mid Cap Fund (G),17-03-2020,44.158
HDFC Mid Cap Fund (G),18-03-2020,41.975
HDFC Mid Cap Fund (G),19-03-2020,40.406
HDFC Mid Cap Fund (G),20-03-2020,41.861
HDFC Mid Cap Fund (G),23-03-2020,36.454
HDFC Mid Cap Fund (G),24-03-2020,36.787
HDFC Mid Cap Fund (G),25-03-2020,37.769
HDFC Mid Cap Fund (G),26-03-2020,38.897
HDFC Mid Cap Fund (G),27-03-2020,39.016
HDFC Mid Cap Fund (G),30-03-2020,38.065
HDFC Mid Cap Fund (G),31-03-2020,39.019
HDFC Mid Cap Fund (G),01-04-2020,38.257
HDFC Mid Cap Fund (G),03-04-2020,37.481
HDFC Mid Cap Fund (G),07-04-2020,38.884
HDFC Mid Cap Fund (G),08-04-2020,39.526
HDFC Mid Cap Fund (G),09-04-2020,40.847
HDFC Mid Cap Fund (G),13-04-2020,40.458
HDFC Mid Cap Fund (G),15-04-2020,41.163
HDFC Mid Cap Fund (G),16-04-2020,41.715
HDFC Mid Cap Fund (G),17-04-2020,42.777
HDFC Mid Cap Fund (G),20-04-2020,42.811
HDFC Mid Cap Fund (G),21-04-2020,41.735
HDFC Mid Cap Fund (G),22-04-2020,41.97
HDFC Mid Cap Fund (G),23-04-2020,42.356
HDFC Mid Cap Fund (G),24-04-2020,41.621
HDFC Mid Cap Fund (G),27-04-2020,42.429
HDFC Mid Cap Fund (G),28-04-2020,42.838
HDFC Mid Cap Fund (G),29-04-2020,43.374
HDFC Mid Cap Fund (G),30-04-2020,43.909
HDFC Mid Cap Fund (G),04-05-2020,42.211
HDFC Mid Cap Fund (G),05-05-2020,41.974
HDFC Mid Cap Fund (G),06-05-2020,42.104
HDFC Mid Cap Fund (G),07-05-2020,41.912
HDFC Mid Cap Fund (G),08-05-2020,41.708
HDFC Mid Cap Fund (G),11-05-2020,41.881
HDFC Mid Cap Fund (G),12-05-2020,41.723
HDFC Mid Cap Fund (G),13-05-2020,42.447
HDFC Mid Cap Fund (G),14-05-2020,42.099
HDFC Mid Cap Fund (G),15-05-2020,42.086
HDFC Mid Cap Fund (G),18-05-2020,40.695
HDFC Mid Cap Fund (G),19-05-2020,40.632
HDFC Mid Cap Fund (G),20-05-2020,41.353
HDFC Mid Cap Fund (G),21-05-2020,41.62
HDFC Mid Cap Fund (G),22-05-2020,41.461
HDFC Mid Cap Fund (G),26-05-2020,41.68
HDFC Mid Cap Fund (G),27-05-2020,41.923
HDFC Mid Cap Fund (G),28-05-2020,42.487
HDFC Mid Cap Fund (G),29-05-2020,43.035
HDFC Mid Cap Fund (G),01-06-2020,44.579
HDFC Mid Cap Fund (G),02-06-2020,45.008
HDFC Mid Cap Fund (G),03-06-2020,45.219
HDFC Mid Cap Fund (G),04-06-2020,44.768
HDFC Mid Cap Fund (G),05-06-2020,45.65
HDFC Mid Cap Fund (G),08-06-2020,45.771
HDFC Mid Cap Fund (G),09-06-2020,45.422
HDFC Mid Cap Fund (G),10-06-2020,45.989
HDFC Mid Cap Fund (G),11-06-2020,45.318
HDFC Mid Cap Fund (G),12-06-2020,45.363
HDFC Mid Cap Fund (G),15-06-2020,44.906
HDFC Mid Cap Fund (G),16-06-2020,45.173
HDFC Mid Cap Fund (G),17-06-2020,45.563
HDFC Mid Cap Fund (G),18-06-2020,46.095
HDFC Mid Cap Fund (G),19-06-2020,46.766
HDFC Mid Cap Fund (G),22-06-2020,47.581
HDFC Mid Cap Fund (G),23-06-2020,48.218
HDFC Mid Cap Fund (G),24-06-2020,47.769
HDFC Mid Cap Fund (G),25-06-2020,48.207
HDFC Mid Cap Fund (G),26-06-2020,48.398
HDFC Mid Cap Fund (G),29-06-2020,47.82
HDFC Mid Cap Fund (G),30-06-2020,47.684
HDFC Mid Cap Fund (G),01-07-2020,47.687
HDFC Mid Cap Fund (G),02-07-2020,48.037
HDFC Mid Cap Fund (G),03-07-2020,48.295
HDFC Mid Cap Fund (G),06-07-2020,48.89
HDFC Mid Cap Fund (G),07-07-2020,49.006
HDFC Mid Cap Fund (G),08-07-2020,48.761
HDFC Mid Cap Fund (G),09-07-2020,48.912
HDFC Mid Cap Fund (G),10-07-2020,48.693
HDFC Mid Cap Fund (G),13-07-2020,48.508
HDFC Mid Cap Fund (G),14-07-2020,48.192
HDFC Mid Cap Fund (G),15-07-2020,48.161
HDFC Mid Cap Fund (G),16-07-2020,48.435
HDFC Mid Cap Fund (G),17-07-2020,48.946
HDFC Mid Cap Fund (G),20-07-2020,49.199
HDFC Mid Cap Fund (G),21-07-2020,49.122
HDFC Mid Cap Fund (G),22-07-2020,49.067
HDFC Mid Cap Fund (G),23-07-2020,49.48
HDFC Mid Cap Fund (G),24-07-2020,49.191
HDFC Mid Cap Fund (G),27-07-2020,48.711
HDFC Mid Cap Fund (G),28-07-2020,48.922
HDFC Mid Cap Fund (G),29-07-2020,49.185
HDFC Mid Cap Fund (G),30-07-2020,49.177
HDFC Mid Cap Fund (G),31-07-2020,49.575
HDFC Mid Cap Fund (G),03-08-2020,49.515
HDFC Mid Cap Fund (G),04-08-2020,50.116
HDFC Mid Cap Fund (G),05-08-2020,50.31
HDFC Mid Cap Fund (G),06-08-2020,50.972
HDFC Mid Cap Fund (G),07-08-2020,51.397
HDFC Mid Cap Fund (G),10-08-2020,52.113
HDFC Mid Cap Fund (G),11-08-2020,51.802
HDFC Mid Cap Fund (G),12-08-2020,52.051
HDFC Mid Cap Fund (G),13-08-2020,52.662
HDFC Mid Cap Fund (G),14-08-2020,52.252
HDFC Mid Cap Fund (G),17-08-2020,52.492
HDFC Mid Cap Fund (G),18-08-2020,53.254
HDFC Mid Cap Fund (G),19-08-2020,53.761
HDFC Mid Cap Fund (G),20-08-2020,54.295
HDFC Mid Cap Fund (G),21-08-2020,54.81
HDFC Mid Cap Fund (G),24-08-2020,55.388
HDFC Mid Cap Fund (G),25-08-2020,55.64
HDFC Mid Cap Fund (G),26-08-2020,55.801
HDFC Mid Cap Fund (G),27-08-2020,56.094
HDFC Mid Cap Fund (G),28-08-2020,56.127
HDFC Mid Cap Fund (G),31-08-2020,53.95
HDFC Mid Cap Fund (G),01-09-2020,54.387
HDFC Mid Cap Fund (G),02-09-2020,54.833
HDFC Mid Cap Fund (G),03-09-2020,55.063
HDFC Mid Cap Fund (G),04-09-2020,54.327
HDFC Mid Cap Fund (G),07-09-2020,53.886
HDFC Mid Cap Fund (G),08-09-2020,53.164
HDFC Mid Cap Fund (G),09-09-2020,52.881
HDFC Mid Cap Fund (G),10-09-2020,53.492
HDFC Mid Cap Fund (G),11-09-2020,53.596
HDFC Mid Cap Fund (G),14-09-2020,55.354
HDFC Mid Cap Fund (G),15-09-2020,56.071
HDFC Mid Cap Fund (G),16-09-2020,56.367
HDFC Mid Cap Fund (G),17-09-2020,56.044
HDFC Mid Cap Fund (G),18-09-2020,55.79
HDFC Mid Cap Fund (G),21-09-2020,53.885
HDFC Mid Cap Fund (G),22-09-2020,53.126
HDFC Mid Cap Fund (G),23-09-2020,53.015
HDFC Mid Cap Fund (G),24-09-2020,51.906
HDFC Mid Cap Fund (G),25-09-2020,52.883
HDFC Mid Cap Fund (G),28-09-2020,54.158
HDFC Mid Cap Fund (G),29-09-2020,54.316
HDFC Mid Cap Fund (G),30-09-2020,54.478
HDFC Mid Cap Fund (G),01-10-2020,54.985
HDFC Mid Cap Fund (G),05-10-2020,54.857
HDFC Mid Cap Fund (G),06-10-2020,55.043
HDFC Mid Cap Fund (G),07-10-2020,54.719
HDFC Mid Cap Fund (G),08-10-2020,54.787
HDFC Mid Cap Fund (G),09-10-2020,54.51
HDFC Mid Cap Fund (G),12-10-2020,54.383
HDFC Mid Cap Fund (G),13-10-2020,54.022
HDFC Mid Cap Fund (G),14-10-2020,53.996
HDFC Mid Cap Fund (G),15-10-2020,53.278
HDFC Mid Cap Fund (G),16-10-2020,53.889
HDFC Mid Cap Fund (G),19-10-2020,53.725
HDFC Mid Cap Fund (G),20-10-2020,53.794
HDFC Mid Cap Fund (G),21-10-2020,54
HDFC Mid Cap Fund (G),22-10-2020,54.382
HDFC Mid Cap Fund (G),23-10-2020,54.71
HDFC Mid Cap Fund (G),26-10-2020,53.979
HDFC Mid Cap Fund (G),27-10-2020,54.717
HDFC Mid Cap Fund (G),28-10-2020,54.447
HDFC Mid Cap Fund (G),29-10-2020,54.269
HDFC Mid Cap Fund (G),30-10-2020,54.555
HDFC Mid Cap Fund (G),02-11-2020,54.622
HDFC Mid Cap Fund (G),03-11-2020,55.016
HDFC Mid Cap Fund (G),04-11-2020,55.48
HDFC Mid Cap Fund (G),05-11-2020,56.481
HDFC Mid Cap Fund (G),06-11-2020,56.78
HDFC Mid Cap Fund (G),09-11-2020,57.392
HDFC Mid Cap Fund (G),10-11-2020,57.043
HDFC Mid Cap Fund (G),11-11-2020,57.175
HDFC Mid Cap Fund (G),12-11-2020,57.913
HDFC Mid Cap Fund (G),13-11-2020,58.339
HDFC Mid Cap Fund (G),17-11-2020,59.167
HDFC Mid Cap Fund (G),18-11-2020,59.92
HDFC Mid Cap Fund (G),19-11-2020,59.788
HDFC Mid Cap Fund (G),20-11-2020,60.255
HDFC Mid Cap Fund (G),23-11-2020,60.905
HDFC Mid Cap Fund (G),24-11-2020,61.441
HDFC Mid Cap Fund (G),25-11-2020,60.444
HDFC Mid Cap Fund (G),26-11-2020,60.627
HDFC Mid Cap Fund (G),27-11-2020,62.101
HDFC Mid Cap Fund (G),01-12-2020,62.605
HDFC Mid Cap Fund (G),02-12-2020,63.164
HDFC Mid Cap Fund (G),03-12-2020,63.358
HDFC Mid Cap Fund (G),04-12-2020,63.813
HDFC Mid Cap Fund (G),07-12-2020,64.294
HDFC Mid Cap Fund (G),08-12-2020,64.113
HDFC Mid Cap Fund (G),09-12-2020,64.363
HDFC Mid Cap Fund (G),10-12-2020,63.986
HDFC Mid Cap Fund (G),11-12-2020,64.194
HDFC Mid Cap Fund (G),14-12-2020,64.53
HDFC Mid Cap Fund (G),15-12-2020,64.732
HDFC Mid Cap Fund (G),16-12-2020,65.254
HDFC Mid Cap Fund (G),17-12-2020,65.058
HDFC Mid Cap Fund (G),18-12-2020,65.06
HDFC Mid Cap Fund (G),21-12-2020,62.501
HDFC Mid Cap Fund (G),22-12-2020,62.796
HDFC Mid Cap Fund (G),23-12-2020,64.154
HDFC Mid Cap Fund (G),24-12-2020,64.344
HDFC Mid Cap Fund (G),28-12-2020,65.012
HDFC Mid Cap Fund (G),29-12-2020,64.972
HDFC Mid Cap Fund (G),30-12-2020,65.077
HDFC Mid Cap Fund (G),31-12-2020,65.256
HDFC Mid Cap Fund (G),01-01-2021,65.988
HDFC Mid Cap Fund (G),04-01-2021,67.207
HDFC Mid Cap Fund (G),05-01-2021,67.691
HDFC Mid Cap Fund (G),06-01-2021,67.496
HDFC Mid Cap Fund (G),07-01-2021,67.707
HDFC Mid Cap Fund (G),08-01-2021,68.246
HDFC Mid Cap Fund (G),11-01-2021,68.253
HDFC Mid Cap Fund (G),12-01-2021,68.452
HDFC Mid Cap Fund (G),13-01-2021,68.082
HDFC Mid Cap Fund (G),14-01-2021,68.279
HDFC Mid Cap Fund (G),15-01-2021,67.395
HDFC Mid Cap Fund (G),18-01-2021,66.301
HDFC Mid Cap Fund (G),19-01-2021,67.517
HDFC Mid Cap Fund (G),20-01-2021,68.087
HDFC Mid Cap Fund (G),21-01-2021,67.742
HDFC Mid Cap Fund (G),22-01-2021,67.153
HDFC Mid Cap Fund (G),25-01-2021,66.517
HDFC Mid Cap Fund (G),27-01-2021,65.82
HDFC Mid Cap Fund (G),28-01-2021,65.434
HDFC Mid Cap Fund (G),29-01-2021,64.972
HDFC Mid Cap Fund (G),01-02-2021,66.813
HDFC Mid Cap Fund (G),02-02-2021,68.089
HDFC Mid Cap Fund (G),03-02-2021,69.359
